Tweet,sentiment
"Boston has 3 less giveaways (9-6) &amp; they've won 1 more faceoff (16-15). Tampa Bay has 4 more takeaways (9-5) in 2 periods 

#NHLBruins #Lightning #MetroBoston",1
"Boston has 54 shot attempts (32 on goal, 14 blocked, 8 missed net) to 33 for Tampa Bay (9 on goal, 11 blocked, 13 missed net) through 2 periods

#NHLBruins #Lightning #MetroBoston",0
"@NYISLES22 @AllthingsIsles1 I’m a Tampa Bay Lightning fan so I think I’m happy where I am. 🥰 bless your heart, though.",1
Watch live now : Boston Bruins - Tampa Bay Lightning - NHL - Free NHL link live stream https://t.co/KLKyfp0sLI,1
"Outplayed Tampa Bay Lightning, and we played som good hockey.",1
RT @NHLRumorsDaily: #Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,1
@MapleLeafs So our Team is making the @NYIslanders look like the Tampa Bay lightning tonight. This is wack!!!!! Once again Sparks makes me nervous and our defense is wack. The Playoffs are a few Weeks away I hope y'all get your act together by then or we won't go anywhere in the Playoffs ❌,1
"sick pass by Johansson to @CMcAvoy44 but Domingue makes another great stop. PS Boston has outshot Tampa Bay 32-9

#NHLBruins #Lightning #MetroBoston",1
Tampa Bay lightning look very tired and sluggish it's been a very long road trip. This maybe a loss before they return home and get a rest.,0
"21st goal of the season for @JDebrusk (7th in his last 8 games!) &amp; 39th assist for @ToreyKrug (1 goal, 9 assists) in his last 11 games. Boston is 24-5-5 when they score 1st while Tampa Bay is 18-8-1 (haha) when they allow the 1st goal

#NHLBruins #Lightning #MetroBoston",1
RT @NHLRumorsDaily: #Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,1
RT @NHLRumorsDaily: #Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,1
The Impressive Run of the Tampa Bay Lightning https://t.co/6tigesKUix via @YouTube,1
The Tampa Bay Lightning are the most overrated team in NHL history. They are a weak team both physically and mentally that relies on pitiful officiating night in and night out. Most of their fanbase doesn't even understand the rules because they're called so differently for them.,0
"Cross-checking on Chara gives Tampa Bay the 1st PP of the game: B's have the No. 12 PK in the NHL so this will be a big test for them

#NHLBruins #Lightning #MetroBoston",0
RT @NHLRumorsDaily: #Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,1
RT @NHLRumorsDaily: #Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,1
RT @NHLRumorsDaily: #Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,1
#Isles look like a well oiled machine tonight... scary for anyone in the East not named the Tampa Bay Lightning #GoBolts,1
"Tampa Bay has twice as many hits (14-7), 3 times as many takeaways (6-2) &amp; 3 more faceoff wins (11-8) but also 1 more giveaway (4-3) than Boston after 1 frame 

#NHLBruins #Lightning #MetroBoston",1
"Boston has 29 shot attempts (17 on goal, 8 blocked, 4 missed net) to 12 for Tampa Bay (4 on goal, 2 blocked, 6 missed net) through 1 period

#NHLBruins #Lightning #MetroBoston",0
Good 1st Period against Tampa Bay Lightning.,1
"RT @dianacnearhos: That's the end of the first period. The Lightning and Bruins are scoreless, largely thanks to Domingue as Boston outshot…",1
"RT @dianacnearhos: That's the end of the first period. The Lightning and Bruins are scoreless, largely thanks to Domingue as Boston outshot…",1
The Tampa Bay Lightning roster is full of wannabe tough guys and pretenders that can't hang in a physical game... @evanderkane_9 would fit right in 😂,1
"Bruins wearing out the Tampa Bay net while out-shooting the Lightning 17-4, but can't get anything past Louis Domingue. Good physical period with energy and execution, but they need to finish off some plays.",1
"That's the end of the first period. The Lightning and Bruins are scoreless, largely thanks to Domingue as Boston outshot Tampa Bay 16-4.",1
"The Tampa Bay Lightning, with 11 regulation losses all season, have four shots after one period.

Can't find the numbers, but willing to bet that's their season low.",0
"Even Tampa Bay's 4th line isn't filled with scrubs: LW Mathieu Joseph (who has 13 goals) just ringed a shot off the post. That was the best chance so far for the Lightning tonight 

#NHLBruins #Lightning #MetroBoston",1
"The Tampa Bay Lightning established a franchise record with its 10th consecutive win Wednesday night, 4-3 over the New York Rangers in overtime.

You can score a limited-edition Lightning Etched Acrylic Desktop commemorative now for only $49.99 at https://t.co/KS4VyL7v5S https://t.co/6Gxr8GeMg6",1
Will the real Tampa Bay Lightning plz show up?,1
"@charliesheen . I've inspired nasty savage, obituary, six feet under and the rise of he lightning in tampa bay. I am the man. Invite me to ur house and let me inspire u to be a natural. I will present to u why I'm the best athlete in the history of the earth",1
@NYorNothing @NYIslanders @Fanatics We are playing fucking Tampa Bay Lightning tonight in Beantown big gsme even though Tampa already has the division locked up,1
"Tampa Bay's numbers this far into the season are pretty silly: 1st in goals for (3.84 per game), 4th in goals against (2.63 per game), #1 PP &amp; #1 PK. Kucherov has 74 assists (most in the NHL) which is tied with points for @Bmarch63 (Boston's leading scorer)

#NHLBruins #Lightning",1
"@boozychef @GailBenzler @_drazzari @joycewineco @MontereyWines @jflorez @joneill55 @Friscokid49 @RedWineCats @SideHustleWino @forkmespoonme @winestainedlens @TheVAGrape @cuvee_corner Can you schmooze a mohair?!!  Good grief, it’s not even PS time yet &amp; your zany tweets are already provoking me to open another bottle of wine.... thank god the Tampa Bay Lightning are playing the Boston Bruins tonight..... must keep my sanity for the power plays!! 🏒😬🍷😎",1
"Watch live: Tampa Bay Lightning – Boston Bruins (NHL) - Free NHL Live Streams, Link AceStream, Link sopcast https://t.co/OQk0k406nr",1
"RT @BoltsRadio: It's hockey night Tampa Bay, as the Lightning go back to back in a battle with the Bruins. Our live coverage with @GregLinn…",0
Louis Domingue has faced Boston once this year. Back on December 6th at Amalie Arena. He stopped 35 of 37 shots. It was the 5th straight win at that point. https://t.co/sQrCLuQVaS,1
"It's going down tonight. My favorite sport other than football and my ultimate favorite team, the Tampa Bay Lightning!!! Best team in the NHL by far this season. https://t.co/MFeG4vLfgz",1
Okay Tampa Bay Lightning Family let's see if we can make it 11 straight vs the Bruins. Go Bolts! #GoBolts #TBLvsBOS #tblightning #boltnation,1
"Watch live now : Boston Bruins vs Tampa Bay Lightning (2019-02-28 19:30) - Free NHL Live Streams link on HD, Link AceStream, Link sopcast https://t.co/1urU1k3s7z https://t.co/se7ZShL8cF",1
"RT @TBLPowerPlay: It's hockey night Tampa Bay, as the Lightning go back to back in a battle with the Bruins. Our live coverage with @GregLi…",0
"RT @MainelyGoodPick: FREE PICKS OF THE NIGHT:

Golden State Warriors 🏀 -5
Nebraska 🏀 +12.5/+13
Tampa Bay Lightning 🏒 +115 (ML)

#SportsPick…",1
"RT @BoltsRadio: It's hockey night Tampa Bay, as the Lightning go back to back in a battle with the Bruins. Our live coverage with @GregLinn…",0
"Two of the leagues top teams face off against one another as Brayden Point leads the Tampa Bay Lightning to take on Brad Marchand and the Boston Bruins. 

Boston is 54-27-9 all-time against Tampa Bay, but this is a whole new story as the Lightning lead the league with 102 points. https://t.co/nnXwZ5jy0g",1
"It's hockey night Tampa Bay, as the Lightning go back to back in a battle with the Bruins. Our live coverage with @GregLinnelli, @DaveMishkin and Brian Engblom starts NOW on @TBLPowerPlay &amp; https://t.co/eoKa1SIBap! https://t.co/K2BOj0GtTu",0
"It's hockey night Tampa Bay, as the Lightning go back to back in a battle with the Bruins. Our live coverage with @GregLinnelli, @DaveMishkin and Brian Engblom starts NOW on @TBLPowerPlay &amp; https://t.co/EnH7Gn9xZH! https://t.co/Y92bnlNOOI",0
"FREE PICKS OF THE NIGHT:

Golden State Warriors 🏀 -5
Nebraska 🏀 +12.5/+13
Tampa Bay Lightning 🏒 +115 (ML)

#SportsPicks #SportsBetting #NHL #NBA #NCAAB #Bovada #Boston #Tampa #GSW #Nebraska #MLB #Harper #Phillies",1
@NBCSN I see u are continuing airing the Tampa Bay Lightning almost nightly tour tonight. Lol,1
"RT @HackswithHaggs: They won't go so far as to call it a measuring stick game, but the red-hot Bruins are excited to see where they stand t…",1
Tampa Bay is 10-0 SU Last 10 Games - #NHL Betting Odds &amp; Free Sports Picks on Tampa Bay #GoBolts vs Boston #NHLBruins Game Live on NBC Sports Network #TBLvsBOS - https://t.co/6KFaeconnN https://t.co/rFAPdh7RSI,1
Is JR insane? The Bruins have owned the Tampa Bay Lightning the last few years. This is a good test for TB to see where they are? What games has he been watching? I think he's confusing them for another blue and white team? That is the only explanation. #NHLBruins,0
💵FREE PLAY - Tampa Bay Lightning ML (+115) to beat Boston Bruins #NHLNow #GamblingTwitter #FreePicks,1
"@3kad3 @Realitytea Great Hockey game on NHLDtv at 7:00 pm; Tampa Bay Lightning vs. Boston Bruins, a playoff preview!!
At the cave and I will keep a seat warm for you too.. 😉",1
"@LeighannStrollo Well, I wouldn’t necessarily call the 14-15 Tampa Bay Lightning or 17-18 NJ Devils horrible 😬",0
"@NBCSN we are sick to death of the Tampa  Bay lightning and the LA Kings,the Bruins and the Blackhawks.",0
RT @tkdmaxbjj: A big game as the #NHLBruins battle the #GoBolts in a tough Eastern Conference game tonight. Check out all the pre-game info…,0
@CheckersHockey @HomeTrust_Bank Tokarski was goalie for 2008 Memorial Cup winning Spokane Chiefs who were coached by Bill Peters. Team included former Carolina Hurricane Drayson Bowman as well as Tampa Bay Lightning standout Tyler Johnson.,1
RT @Clarkie1977: Great read here for all levels of coaches.. https://t.co/cXWoYeTwhK,1
RT @tkdmaxbjj: A big game as the #NHLBruins battle the #GoBolts in a tough Eastern Conference game tonight. Check out all the pre-game info…,0
RT @BruinsDaily: The #NHLBruins know there's little room for error against the Stanley Cup favorite Tampa Bay Lightning tonight. @_TimRosen…,1
"Shout-out for the Tampa Bay Lightning for winning ten games in  a row!!!! Go Boltz,  you guys RULE!!",1
"As the #TBLightning set team history on Wednesday, they can make NHL history on Thursday, but only if their game is better than it has been the past two #GoBolts https://t.co/R8JEeCpskR",1
RT @tkdmaxbjj: A big game as the #NHLBruins battle the #GoBolts in a tough Eastern Conference game tonight. Check out all the pre-game info…,0
The #Bruins take on the Tampa Bay Lightning tonight at the TD Garden. Puck drops at 7:30 PM and don't miss the Country 102.5 Hit Song of the Game on the jumbo-tron!🏒 Get your tickets at: https://t.co/FmcP7ON2qe https://t.co/KGlSOAVr58,0
Olha que legal! Nhl - Camisa Do Tampa Bay Lightning - Tam L - Reebok - Retro https://t.co/Gj84BaQ9sZ via @true,1
@BoltsByTheBay @TBLightning I'm proud and happy to be a fans of these guys and of the Tampa Bay Lightning. We're writing history. ❤️⚡️❤️,1
"RT @JoeSmithTB: Ryan McDonagh never wanted to leave  @NYRangers, and was “torn” when he was traded to #tblightning. “He felt like he was ba…",1
Opening Pandora’s Box: On J.T Brown’s protest &amp; what it reveals about the NHL https://t.co/1yyv2kC3M0,0
Got these beauties today...New Jersey Devils Heritage and Tampa Bay Lightning Stealth  #NHL https://t.co/GCzPhQHE5M,0
RT @PickSixtySports: Bolts are in a tough spot against a red-hot Bruins team. Preview and pick (3 minute read) https://t.co/2iuwBMr33Z,0
Bolts are in a tough spot against a red-hot Bruins team. Preview and pick (3 minute read) https://t.co/2iuwBMr33Z,0
The #NHLBruins know there's little room for error against the Stanley Cup favorite Tampa Bay Lightning tonight. @_TimRosenthal outlooks the matchup between two of the hottest teams in the league. https://t.co/bg0etSXdEV https://t.co/BC2v4ql0MZ,1
"@Amanda_Ciavarri @WFLADan LET'S GO LIGHTNING ⚡👍😉 THEY ARE impressive .... TAMPA BAY.... HAS SOMETHING TO GET EXCITED ABOUT!!!  SERIOUSLY, Amanda!!!   THE MISSION IS THE 🏆",1
RT @tkdmaxbjj: A big game as the #NHLBruins battle the #GoBolts in a tough Eastern Conference game tonight. Check out all the pre-game info…,0
"🍻⚡️🏒 Hey, Bolts Fans!  Our friends at Irish 31 Wiregrass are hosting an Official Tampa Bay Lightning Watch Party TONIGHT with Brian Bradley, Thunderbug and the Tampa Bay Lightning Girls!  Join fellow fans at our... https://t.co/Qiq5LYYs3i",1
"Whether you head out to Irish 31 Wiregrass for their Official Tampa Bay Lightning Watch Party, or hang with us in Westchase, make sure you're amongst fellow fans as we watch our Bolts clench their 11th win in a row!  #GoBolts #BeTheThunder... https://t.co/HTAc26cPfa",1
"⚡️🍻🏒 TONIGHT'S THE NIGHT, BOLTS FANS!  Join Brian Bradley, Thunderbug, the Tampa Bay Lightning Girls and hundreds of fellow fans as we watch our Tampa Bay Lightning clench their 11th win in a row!  #GoBolts #BeTheThunder #LightTheLamp #Irish31 https://t.co/pTKwofUm54",1
RT @NHLBruins: Flash Ticket Giveaway! Head to the @ATT Store in Downtown Crossing for your chance to win a pair of tickets to tonight's #NH…,1
"🏒(+100) Tampa Bay Lightning and Boston Bruins UNDER 6.5 goals scored🏒

Lightning (#2 in GA) VS Bruins (#4 in GA)

Tuukka Rask is #10 Save %
Bruins' games UNDER 6.5 in last 8/12
Lightning games UNDER 6.5 in last 6/12

Dec 6th: TBvBOS 5 Goals

#NHL #GamblingTwitter",1
"💸FREE NHL PICK💸

Statement game for Boston tonight vs Tampa Bay. The Lightning streak stops tonight at a rocking @tdgarden!

My second @SBRSportsPicks #FreeNHLPick of the night:

#NHLBruins MONEY LINE (-120) over #GoBolts 

Read here: https://t.co/Ci5wCvVk4z",0
RT @tkdmaxbjj: A big game as the #NHLBruins battle the #GoBolts in a tough Eastern Conference game tonight. Check out all the pre-game info…,0
RT @tkdmaxbjj: A big game as the #NHLBruins battle the #GoBolts in a tough Eastern Conference game tonight. Check out all the pre-game info…,0
"A big game as the #NHLBruins battle the #GoBolts in a tough Eastern Conference game tonight. Check out all the pre-game information here:

Bruins Game 64 Preview: Tampa Bay Lightning https://t.co/iJjYysS2K2 via @tkdmaxbjj #BOSvsTBL #BruinsFam #GoBruins",0
